ID,DATA_BASE,TIPO_DESENROLA,UNIDADE_FEDERACAO,COD_CONGLOMERADO_FINANCEIRO,NOME_CONGLOMERADO_FINANCEIRO,NUMERO_OPERACOES,VOLUME_OPERACOES
4792,202406,1,PB,30290,BMG,1,200.25
4793,202406,1,PB,10045,BRADESCO,2,4915.01
4794,202406,1,PB,49944,BTG PACTUAL,12,2130.56
4795,202406,1,PB,51626,CAIXA ECON?MICA FEDERAL,5,940.55
4796,202406,1,PB,51884,INTER,2,794.5
4797,202406,1,PB,10069,ITAU,2,350.26
4798,202406,1,PB,52058,NUBANK,22,2754.16
4799,202406,1,PB,30379,SANTANDER,29,2834.99
4800,202406,1,PE,49906,BB,5,904.37
4801,202406,1,PE,30290,BMG,1,201.91
4802,202406,1,PE,10045,BRADESCO,21,14857.16
4803,202406,1,PE,49944,BTG PACTUAL,18,3044.46
4804,202406,1,PE,51626,CAIXA ECON?MICA FEDERAL,5,992.07
4805,202406,1,PE,51884,INTER,15,10344.42
4806,202406,1,PE,10069,ITAU,6,1106.99
4807,202406,1,PE,52058,NUBANK,57,8469.83
4808,202406,1,PE,30379,SANTANDER,81,6522.94
4809,202406,1,PI,49906,BB,3,520.67
4810,202406,1,PI,10045,BRADESCO,1,32.76
4811,202406,1,PI,49944,BTG PACTUAL,3,370.5
4812,202406,1,PI,51626,CAIXA ECON?MICA FEDERAL,2,405.83
4813,202406,1,PI,51884,INTER,10,2425.7
4814,202406,1,PI,10069,ITAU,2,347.18
4815,202406,1,PI,52058,NUBANK,18,2663.2
4816,202406,1,PI,30379,SANTANDER,22,1678.21
4817,202406,1,PR,49906,BB,2,349.71
4818,202406,1,PR,10045,BRADESCO,18,15386.08
4819,202406,1,PR,49944,BTG PACTUAL,22,3366.08
4820,202406,1,PR,52072,C6 BANK,1,114.33
4821,202406,1,PR,51626,CAIXA ECON?MICA FEDERAL,9,1737.92
4822,202406,1,PR,51884,INTER,11,4325.78
4823,202406,1,PR,10069,ITAU,10,1293.85
4824,202406,1,PR,52058,NUBANK,48,6466.73
4825,202406,1,PR,30379,SANTANDER,74,6391.44
4826,202406,1,RJ,49906,BB,3,542.79
4827,202406,1,RJ,30290,BMG,3,605.37
4828,202406,1,RJ,10045,BRADESCO,53,31936.98
4829,202406,1,RJ,49944,BTG PACTUAL,56,9304
4830,202406,1,RJ,52072,C6 BANK,1,199.72
4831,202406,1,RJ,51626,CAIXA ECON?MICA FEDERAL,21,3789.8
4832,202406,1,RJ,51884,INTER,58,49913.2
4833,202406,1,RJ,10069,ITAU,39,6288.06
4834,202406,1,RJ,52058,NUBANK,130,17689.15
4835,202406,1,RJ,30379,SANTANDER,316,24046.89
4836,202406,1,RN,49906,BB,1,202.55
4837,202406,1,RN,10045,BRADESCO,3,1172.21
4838,202406,1,RN,49944,BTG PACTUAL,8,1286.52
4839,202406,1,RN,51626,CAIXA ECON?MICA FEDERAL,1,203.82
4840,202406,1,RN,51884,INTER,10,5971.63
4841,202406,1,RN,10069,ITAU,1,201.71
4842,202406,1,RN,52058,NUBANK,31,4733.7
4843,202406,1,RN,30379,SANTANDER,19,1569.07
4844,202406,1,RO,10045,BRADESCO,10,11952.1
4845,202406,1,RO,49944,BTG PACTUAL,4,705.81
4846,202406,1,RO,51626,CAIXA ECON?MICA FEDERAL,1,200.53
4847,202406,1,RO,51884,INTER,2,2798.52
4848,202406,1,RO,10069,ITAU,1,110.37
4849,202406,1,RO,52058,NUBANK,12,1505.17
4850,202406,1,RO,30379,SANTANDER,22,1817.65
4851,202406,1,RR,49944,BTG PACTUAL,2,310.07
4852,202406,1,RR,51884,INTER,1,821.33
4853,202406,1,RR,52058,NUBANK,3,412.56
4854,202406,1,RR,30379,SANTANDER,6,538.42
4855,202406,1,RS,51750,BANCO SICOOB,1,2.31
4856,202406,1,RS,30173,BANRISUL,2,396.18
4857,202406,1,RS,49906,BB,1,201.11
4858,202406,1,RS,10045,BRADESCO,3,1517.21
4859,202406,1,RS,49944,BTG PACTUAL,17,2547.78
4860,202406,1,RS,52072,C6 BANK,2,358.12
4861,202406,1,RS,51626,CAIXA ECON?MICA FEDERAL,4,726.21
4862,202406,1,RS,51884,INTER,19,15576.8
4863,202406,1,RS,10069,ITAU,8,880.56
4864,202406,1,RS,52058,NUBANK,66,9563.76
4865,202406,1,RS,30379,SANTANDER,91,7530.43
4866,202406,1,SC,49906,BB,2,305.3
4867,202406,1,SC,30290,BMG,2,350.27
4868,202406,1,SC,10045,BRADESCO,8,4620.27
4869,202406,1,SC,49944,BTG PACTUAL,14,2043.93
4870,202406,1,SC,52072,C6 BANK,1,200.05
4871,202406,1,SC,51626,CAIXA ECON?MICA FEDERAL,1,200.22
4872,202406,1,SC,51884,INTER,11,10941.22
4873,202406,1,SC,10069,ITAU,4,605.05
4874,202406,1,SC,52058,NUBANK,19,2649.82
4875,202406,1,SC,30379,SANTANDER,46,4379.4
4876,202406,1,SE,49944,BTG PACTUAL,7,1173.7
4877,202406,1,SE,51626,CAIXA ECON?MICA FEDERAL,1,203.05
4878,202406,1,SE,51884,INTER,1,93.49
4879,202406,1,SE,10069,ITAU,1,202.97
4880,202406,1,SE,52058,NUBANK,13,2060.04
4881,202406,1,SE,30379,SANTANDER,10,1183.21
4882,202406,1,SP,49906,BB,12,1999.38
4883,202406,1,SP,30290,BMG,2,402.85
4884,202406,1,SP,10045,BRADESCO,178,157919.43
4885,202406,1,SP,49944,BTG PACTUAL,105,17131.88
4886,202406,1,SP,52072,C6 BANK,6,1092.57
4887,202406,1,SP,51626,CAIXA ECON?MICA FEDERAL,27,4884.07
4888,202406,1,SP,51884,INTER,109,70778.43
4889,202406,1,SP,10069,ITAU,68,9389.8
4890,202406,1,SP,52058,NUBANK,244,33585.48
4891,202406,1,SP,30379,SANTANDER,724,63927.73
4892,202406,1,SP,51011,VOTORANTIM,1,200.64
4893,202406,1,TO,30290,BMG,1,54.31
4894,202406,1,TO,10045,BRADESCO,3,308.44
4895,202406,1,TO,49944,BTG PACTUAL,1,57.73
4896,202406,1,TO,51884,INTER,2,3788.16
4897,202406,1,TO,52058,NUBANK,7,1092.54
4898,202406,1,TO,30379,SANTANDER,5,393.76
4899,202406,2,AC,10045,BRADESCO,1,1834.32
4900,202406,2,AL,10045,BRADESCO,3,33892.35
4901,202406,2,AL,51011,VOTORANTIM,3,11451.36
4902,202406,2,AM,10045,BRADESCO,19,184812.61
4903,202406,2,AM,30379,SANTANDER,1,36.51
4904,202406,2,AM,51011,VOTORANTIM,2,13494.19
4905,202406,2,AP,49906,BB,1,197.88
4906,202406,2,AP,10045,BRADESCO,1,390.18
4907,202406,2,BA,10045,BRADESCO,24,224073.09
4908,202406,2,BA,30379,SANTANDER,2,60.8
4909,202406,2,BA,51011,VOTORANTIM,3,5488.32
4910,202406,2,CE,10045,BRADESCO,7,223325.96
4911,202406,2,CE,51011,VOTORANTIM,4,7468.06
4912,202406,2,DF,10045,BRADESCO,9,218930.66
4913,202406,2,ES,10045,BRADESCO,10,55725.14
4914,202406,2,ES,51011,VOTORANTIM,1,8159.28
4915,202406,2,GO,49906,BB,2,5044.7
4916,202406,2,GO,10045,BRADESCO,17,174931.7
4917,202406,2,GO,30379,SANTANDER,3,83.83
4918,202406,2,GO,51011,VOTORANTIM,2,5136.27
4919,202406,2,MA,10045,BRADESCO,5,5998.17
4920,202406,2,MA,51011,VOTORANTIM,1,665.26
4921,202406,2,MG,49906,BB,1,4973.43
4922,202406,2,MG,10045,BRADESCO,22,118244.52
4923,202406,2,MG,52072,C6 BANK,1,200.26
4924,202406,2,MG,51626,CAIXA ECON?MICA FEDERAL,1,161.72
4925,202406,2,MG,51011,VOTORANTIM,16,54638.58
4926,202406,2,MS,10045,BRADESCO,17,365725.08
4927,202406,2,MS,51011,VOTORANTIM,1,2336.69
4928,202406,2,MT,10045,BRADESCO,8,42957.19
4929,202406,2,MT,51011,VOTORANTIM,1,593.57
4930,202406,2,PA,10045,BRADESCO,11,75329.38
4931,202406,2,PA,51011,VOTORANTIM,1,3662.94
4932,202406,2,PB,10045,BRADESCO,3,21534.65
4933,202406,2,PB,51626,CAIXA ECON?MICA FEDERAL,1,72.83
4934,202406,2,PB,51011,VOTORANTIM,1,323.93
4935,202406,2,PE,10045,BRADESCO,18,194026.92
4936,202406,2,PE,51011,VOTORANTIM,2,5431.41
4937,202406,2,PI,10045,BRADESCO,3,9015.19
4938,202406,2,PI,51011,VOTORANTIM,2,7135.62
4939,202406,2,PR,10045,BRADESCO,29,371024.14
4940,202406,2,PR,52072,C6 BANK,1,135.12
4941,202406,2,PR,51011,VOTORANTIM,6,18863.64
4942,202406,2,RJ,49906,BB,1,806.94
4943,202406,2,RJ,10045,BRADESCO,46,467316.89
4944,202406,2,RJ,52072,C6 BANK,4,621.12
4945,202406,2,RJ,10069,ITAU,1,108.1
4946,202406,2,RJ,30379,SANTANDER,5,281.86
4947,202406,2,RJ,51011,VOTORANTIM,3,7141.6
4948,202406,2,RN,10045,BRADESCO,1,599.22
4949,202406,2,RN,52072,C6 BANK,1,200.17
4950,202406,2,RN,51011,VOTORANTIM,2,7925.07
4951,202406,2,RO,10045,BRADESCO,1,22518.8
4952,202406,2,RO,52072,C6 BANK,1,203.92
4953,202406,2,RO,51011,VOTORANTIM,1,2554.74
4954,202406,2,RR,49906,BB,1,2282.88
4955,202406,2,RS,49906,BB,2,729.47
4956,202406,2,RS,10045,BRADESCO,8,27735.61
4957,202406,2,RS,51011,VOTORANTIM,5,15238.11
4958,202406,2,SC,10045,BRADESCO,11,117099.53
4959,202406,2,SC,51011,VOTORANTIM,9,54562.8
4960,202406,2,SE,10045,BRADESCO,3,18222.21
4961,202406,2,SP,49906,BB,2,4385.17
4962,202406,2,SP,10045,BRADESCO,112,1070314.8
4963,202406,2,SP,52072,C6 BANK,3,6881.31
4964,202406,2,SP,51626,CAIXA ECON?MICA FEDERAL,1,132.67
4965,202406,2,SP,10069,ITAU,2,227.88
4966,202406,2,SP,30379,SANTANDER,4,343.25
4967,202406,2,SP,51011,VOTORANTIM,37,96800.82
4968,202406,2,TO,51011,VOTORANTIM,1,2304.56
4969,202406,3,AC,49906,BB,9,501016.6
4970,202406,3,AC,10045,BRADESCO,2,263887.17
4971,202406,3,AC,10069,ITAU,3,37424.43
4972,202406,3,AC,30379,SANTANDER,44,738781.49
4973,202406,3,AL,49906,BB,16,1160097.9
4974,202406,3,AL,10045,BRADESCO,15,1280540.03
4975,202406,3,AL,10069,ITAU,50,643124.49
4976,202406,3,AL,30379,SANTANDER,64,687115.12
4977,202406,3,AM,49906,BB,17,1304759.73
4978,202406,3,AM,10045,BRADESCO,49,4694352.08
4979,202406,3,AM,10069,ITAU,100,1187559.07
4980,202406,3,AM,30379,SANTANDER,97,1824478.12
4981,202406,3,AP,49906,BB,3,65684.55
4982,202406,3,AP,10045,BRADESCO,5,516186.93
4983,202406,3,AP,10069,ITAU,12,263221.18
4984,202406,3,AP,30379,SANTANDER,32,456200.47
4985,202406,3,BA,49906,BB,62,4050866.75
4986,202406,3,BA,10045,BRADESCO,122,7623200.61
4987,202406,3,BA,10069,ITAU,232,1944693.37
4988,202406,3,BA,30379,SANTANDER,446,4866279.84
4989,202406,3,CE,49906,BB,48,2045370.65
4990,202406,3,CE,10045,BRADESCO,57,3995128.69
4991,202406,3,CE,10069,ITAU,136,1262124.56
4992,202406,3,CE,30379,SANTANDER,162,3047131.45
4993,202406,3,DF,49906,BB,19,1991221.86
4994,202406,3,DF,10045,BRADESCO,27,2686578.78
4995,202406,3,DF,10069,ITAU,115,1336927.89
4996,202406,3,DF,30379,SANTANDER,154,2293738.32
4997,202406,3,ES,49906,BB,15,559770.3
4998,202406,3,ES,10045,BRADESCO,34,2808921.67
4999,202406,3,ES,10069,ITAU,52,527168.17
5000,202406,3,ES,30379,SANTANDER,90,902929.04
5001,202406,3,GO,49906,BB,40,3035146.47
5002,202406,3,GO,10045,BRADESCO,85,7196195.18
5003,202406,3,GO,10069,ITAU,340,3272898.18
5004,202406,3,GO,30379,SANTANDER,234,3246769.69
5005,202406,3,MA,49906,BB,58,5428911.4
5006,202406,3,MA,10045,BRADESCO,50,3983178.08
5007,202406,3,MA,10069,ITAU,54,648889.37
5008,202406,3,MA,30379,SANTANDER,99,1886936.45
5009,202406,3,MG,49906,BB,97,10189923.02
5010,202406,3,MG,10045,BRADESCO,161,13121558.15
5011,202406,3,MG,10069,ITAU,456,5748072.3
5012,202406,3,MG,30379,SANTANDER,692,10510844.12
5013,202406,3,MS,49906,BB,33,2586071.53
5014,202406,3,MS,10045,BRADESCO,36,2331824.88
5015,202406,3,MS,10069,ITAU,58,1671345.06
5016,202406,3,MS,30379,SANTANDER,125,2135936.27
5017,202406,3,MT,49906,BB,47,2940689.18
5018,202406,3,MT,10045,BRADESCO,41,4075946.01
5019,202406,3,MT,10069,ITAU,81,1258938
5020,202406,3,MT,30379,SANTANDER,136,1997110.99
5021,202406,3,PA,49906,BB,54,4871100.98
5022,202406,3,PA,10045,BRADESCO,59,4392010.5
5023,202406,3,PA,10069,ITAU,121,1200547.36
5024,202406,3,PA,30379,SANTANDER,136,4089984.19
5025,202406,3,PB,49906,BB,20,1094920.73
5026,202406,3,PB,10045,BRADESCO,27,1129653.7
5027,202406,3,PB,10069,ITAU,23,200179.63
5028,202406,3,PB,30379,SANTANDER,75,1518344.67
5029,202406,3,PE,49906,BB,27,3604687.51
5030,202406,3,PE,10045,BRADESCO,68,4892441.15
5031,202406,3,PE,10069,ITAU,178,1958785.69
5032,202406,3,PE,30379,SANTANDER,325,4749577.15
5033,202406,3,PI,49906,BB,22,1417681.21
5034,202406,3,PI,10045,BRADESCO,20,1667054.73
5035,202406,3,PI,10069,ITAU,38,451392.52
5036,202406,3,PI,30379,SANTANDER,64,618840.21
5037,202406,3,PR,49906,BB,61,6168510.27
5038,202406,3,PR,10045,BRADESCO,156,12149633.81
5039,202406,3,PR,10069,ITAU,468,5497689.17
5040,202406,3,PR,30379,SANTANDER,592,12744517.98
5041,202406,3,RJ,49906,BB,53,4182139.19
5042,202406,3,RJ,10045,BRADESCO,179,15229345.18
5043,202406,3,RJ,10069,ITAU,905,9135660.85
5044,202406,3,RJ,30379,SANTANDER,871,12268665.26
5045,202406,3,RN,49906,BB,40,2106660.78
5046,202406,3,RN,10045,BRADESCO,13,1739140.47
5047,202406,3,RN,10069,ITAU,62,699395.48
5048,202406,3,RN,30379,SANTANDER,51,788787.67
5049,202406,3,RO,49906,BB,10,625492.55
5050,202406,3,RO,10045,BRADESCO,18,618687.08
5051,202406,3,RO,10069,ITAU,31,595963.95
5052,202406,3,RO,30379,SANTANDER,28,376120.92
5053,202406,3,RR,49906,BB,5,1069028.97
5054,202406,3,RR,10045,BRADESCO,3,512856.18
5055,202406,3,RR,10069,ITAU,23,110614.23
5056,202406,3,RR,30379,SANTANDER,12,169250.92
5057,202406,3,RS,49906,BB,34,1343123.09
5058,202406,3,RS,10045,BRADESCO,137,15872204.64
5059,202406,3,RS,10069,ITAU,92,772935.76
5060,202406,3,RS,30379,SANTANDER,378,7952283.6
5061,202406,3,SC,49906,BB,53,2725062.65
5062,202406,3,SC,10045,BRADESCO,79,9820514.25
5063,202406,3,SC,10069,ITAU,130,2139400
5064,202406,3,SC,30379,SANTANDER,249,4297397.43
5065,202406,3,SE,49906,BB,20,1170573.96
5066,202406,3,SE,10045,BRADESCO,9,203755.41
5067,202406,3,SE,10069,ITAU,11,178295.31
5068,202406,3,SE,30379,SANTANDER,37,310153.95
5069,202406,3,SP,49906,BB,217,18084695.46
5070,202406,3,SP,10045,BRADESCO,835,68937499.3
5071,202406,3,SP,10069,ITAU,2494,35426831.51
5072,202406,3,SP,30379,SANTANDER,3174,47587741.48
5073,202406,3,TO,49906,BB,19,1065926.19
5074,202406,3,TO,10045,BRADESCO,23,3933454.72
5075,202406,3,TO,10069,ITAU,28,365572.6
5076,202406,3,TO,30379,SANTANDER,31,416832.83
5077,202407,1,AC,49906,BB,1,203.42
5078,202407,1,AC,31976,BRB,4,2345.99
5079,202407,1,AC,49944,BTG PACTUAL,2,264.86
5080,202407,1,AC,52058,NUBANK,8,1037.15
5081,202407,1,AC,30379,SANTANDER,6,568.86
5082,202407,1,AL,49906,BB,2,319.34
5083,202407,1,AL,10045,BRADESCO,5,2567.47
5084,202407,1,AL,31976,BRB,19,27176.01
5085,202407,1,AL,49944,BTG PACTUAL,4,660.98
5086,202407,1,AL,51626,CAIXA ECON?MICA FEDERAL,2,359.61
5087,202407,1,AL,51884,INTER,1,91.86
5088,202407,1,AL,10069,ITAU,1,59.62
5089,202407,1,AL,52058,NUBANK,9,661.01
5090,202407,1,AL,30379,SANTANDER,16,842.33
5091,202407,1,AM,49906,BB,2,403.59
5092,202407,1,AM,10045,BRADESCO,22,18544.12
5093,202407,1,AM,31976,BRB,25,28335.28
5094,202407,1,AM,49944,BTG PACTUAL,17,2484.25
5095,202407,1,AM,51626,CAIXA ECON?MICA FEDERAL,3,598.35
5096,202407,1,AM,51884,INTER,2,356.05
5097,202407,1,AM,10069,ITAU,13,737.24
5098,202407,1,AM,52058,NUBANK,45,4598.25
5099,202407,1,AM,30379,SANTANDER,33,3520.68
5100,202407,1,AP,10045,BRADESCO,7,3216.97
5101,202407,1,AP,31976,BRB,4,6410.75
5102,202407,1,AP,49944,BTG PACTUAL,2,285.19
5103,202407,1,AP,51884,INTER,1,200.8
5104,202407,1,AP,10069,ITAU,1,201.54
5105,202407,1,AP,52058,NUBANK,5,713.01
5106,202407,1,AP,30379,SANTANDER,5,404.09
5107,202407,1,BA,49906,BB,6,658.78
5108,202407,1,BA,30290,BMG,1,203.2
5109,202407,1,BA,10045,BRADESCO,25,22693.55
5110,202407,1,BA,31976,BRB,75,99195.59
5111,202407,1,BA,49944,BTG PACTUAL,28,4015.48
5112,202407,1,BA,51626,CAIXA ECON?MICA FEDERAL,6,968.55
5113,202407,1,BA,51884,INTER,3,451.67
5114,202407,1,BA,10069,ITAU,18,1128.07
5115,202407,1,BA,52058,NUBANK,74,7932.3
5116,202407,1,BA,30379,SANTANDER,92,6615.9
5117,202407,1,CE,49906,BB,5,948.15
5118,202407,1,CE,10045,BRADESCO,8,3980.78
5119,202407,1,CE,31976,BRB,32,37425.91
5120,202407,1,CE,49944,BTG PACTUAL,16,2327.61
5121,202407,1,CE,51626,CAIXA ECON?MICA FEDERAL,8,1367.91
5122,202407,1,CE,51884,INTER,3,458.93
5123,202407,1,CE,10069,ITAU,4,287.8
5124,202407,1,CE,52058,NUBANK,55,6361.82
5125,202407,1,CE,30379,SANTANDER,74,4941.46
5126,202407,1,DF,49906,BB,4,717.12
5127,202407,1,DF,10045,BRADESCO,8,5742.96
5128,202407,1,DF,31976,BRB,574,747752.08
5129,202407,1,DF,49944,BTG PACTUAL,10,1669.83
5130,202407,1,DF,51884,INTER,1,157.14
5131,202407,1,DF,10069,ITAU,10,554.45
5132,202407,1,DF,52058,NUBANK,20,1622.53
5133,202407,1,DF,30379,SANTANDER,26,2822.2
5134,202407,1,ES,10045,BRADESCO,13,15211.72
5135,202407,1,ES,31976,BRB,12,22936.92
5136,202407,1,ES,49944,BTG PACTUAL,11,1667.9
5137,202407,1,ES,51626,CAIXA ECON?MICA FEDERAL,5,917.32
5138,202407,1,ES,51884,INTER,3,424.77
5139,202407,1,ES,10069,ITAU,5,398.34
5140,202407,1,ES,52058,NUBANK,7,828.61
5141,202407,1,ES,30379,SANTANDER,14,1943.89
5142,202407,1,GO,51750,BANCO SICOOB,1,333.37
5143,202407,1,GO,49906,BB,1,417.93
5144,202407,1,GO,30290,BMG,2,376.52
5145,202407,1,GO,10045,BRADESCO,9,4306.2
5146,202407,1,GO,31976,BRB,135,203142.59
5147,202407,1,GO,49944,BTG PACTUAL,6,975.08
5148,202407,1,GO,51626,CAIXA ECON?MICA FEDERAL,1,200.49
5149,202407,1,GO,51884,INTER,5,779.3
5150,202407,1,GO,10069,ITAU,8,957.89
5151,202407,1,GO,52058,NUBANK,33,4249.7
5152,202407,1,GO,30379,SANTANDER,48,4523.88
5153,202407,1,MA,49906,BB,7,1084.91
5154,202407,1,MA,10045,BRADESCO,11,8073.81
5155,202407,1,MA,31976,BRB,17,17765.4
5156,202407,1,MA,49944,BTG PACTUAL,8,1103.25
5157,202407,1,MA,51626,CAIXA ECON?MICA FEDERAL,3,602.68
5158,202407,1,MA,51884,INTER,3,328.06
5159,202407,1,MA,10069,ITAU,7,614.08
5160,202407,1,MA,52058,NUBANK,23,2463.91
5161,202407,1,MA,30379,SANTANDER,25,2112.27
5162,202407,1,MG,51750,BANCO SICOOB,6,1575.54
5163,202407,1,MG,49906,BB,3,405.17
5164,202407,1,MG,30290,BMG,1,202.83
5165,202407,1,MG,10045,BRADESCO,22,20325.38
5166,202407,1,MG,31976,BRB,61,78247.04
5167,202407,1,MG,49944,BTG PACTUAL,22,2924.7
5168,202407,1,MG,52072,C6 BANK,1,60.68
5169,202407,1,MG,51626,CAIXA ECON?MICA FEDERAL,10,1951.91
5170,202407,1,MG,51884,INTER,14,1928.5
5171,202407,1,MG,10069,ITAU,31,2550.11
5172,202407,1,MG,52058,NUBANK,82,8810.13
5173,202407,1,MG,30379,SANTANDER,129,11499.58
5174,202407,1,MS,49906,BB,1,116.03
5175,202407,1,MS,10045,BRADESCO,3,1738.51
5176,202407,1,MS,31976,BRB,6,11841.41
5177,202407,1,MS,49944,BTG PACTUAL,11,1490.66
5178,202407,1,MS,51626,CAIXA ECON?MICA FEDERAL,1,202.39
5179,202407,1,MS,51884,INTER,1,160.94
5180,202407,1,MS,10069,ITAU,4,515.64
5181,202407,1,MS,52058,NUBANK,26,2634.22
5182,202407,1,MS,30379,SANTANDER,20,796.46
5183,202407,1,MS,51011,VOTORANTIM,1,201.8
5184,202407,1,MT,49906,BB,1,18.75
5185,202407,1,MT,10045,BRADESCO,11,17204.25
5186,202407,1,MT,31976,BRB,25,33001.86
5187,202407,1,MT,49944,BTG PACTUAL,4,576.83
5188,202407,1,MT,51626,CAIXA ECON?MICA FEDERAL,2,402.01
5189,202407,1,MT,51884,INTER,1,206.68
5190,202407,1,MT,10069,ITAU,3,327.05
5191,202407,1,MT,52058,NUBANK,15,1139.09
5192,202407,1,MT,30379,SANTANDER,28,3129.6
5193,202407,1,MT,3632872,SICOOB CREDISUL,1,262.89
5194,202407,1,PA,49906,BB,5,802.85
5195,202407,1,PA,10045,BRADESCO,8,3019.61
5196,202407,1,PA,31976,BRB,16,26741.57
5197,202407,1,PA,49944,BTG PACTUAL,30,4474.56
5198,202407,1,PA,51626,CAIXA ECON?MICA FEDERAL,2,400.7
5199,202407,1,PA,51884,INTER,4,663.9
5200,202407,1,PA,10069,ITAU,9,1099.52
5201,202407,1,PA,52058,NUBANK,41,3606.63
5202,202407,1,PA,30379,SANTANDER,33,3058.56
5203,202407,1,PB,10045,BRADESCO,1,92.52
5204,202407,1,PB,31976,BRB,87,98055.86
5205,202407,1,PB,49944,BTG PACTUAL,8,1365.06
5206,202407,1,PB,51626,CAIXA ECON?MICA FEDERAL,4,800.45
5207,202407,1,PB,10069,ITAU,1,98.53
5208,202407,1,PB,52058,NUBANK,23,2532.57
5209,202407,1,PB,30379,SANTANDER,21,1397.62
5210,202407,1,PE,49906,BB,4,809.12
5211,202407,1,PE,10045,BRADESCO,22,16590.03
5212,202407,1,PE,31976,BRB,23,25248.52
5213,202407,1,PE,49944,BTG PACTUAL,11,1929.8
5214,202407,1,PE,52072,C6 BANK,1,157.09
5215,202407,1,PE,51626,CAIXA ECON?MICA FEDERAL,8,1563.6
5216,202407,1,PE,51884,INTER,10,1413.48
5217,202407,1,PE,10069,ITAU,17,2268.69
5218,202407,1,PE,52058,NUBANK,47,5638.28
5219,202407,1,PE,30379,SANTANDER,49,4042.09
5220,202407,1,PI,51750,BANCO SICOOB,1,669.62
5221,202407,1,PI,49906,BB,2,255.71
5222,202407,1,PI,10045,BRADESCO,5,6430.01
5223,202407,1,PI,31976,BRB,22,40947.49
5224,202407,1,PI,49944,BTG PACTUAL,6,681.06
5225,202407,1,PI,51626,CAIXA ECON?MICA FEDERAL,1,200.94
5226,202407,1,PI,51884,INTER,3,602.33
5227,202407,1,PI,10069,ITAU,2,107.11
5228,202407,1,PI,52058,NUBANK,22,2453.83
5229,202407,1,PI,30379,SANTANDER,20,1555.56
5230,202407,1,PR,10045,BRADESCO,12,7297.04
5231,202407,1,PR,31976,BRB,21,29417.85
5232,202407,1,PR,49944,BTG PACTUAL,31,4601.2
5233,202407,1,PR,52072,C6 BANK,1,167.04
5234,202407,1,PR,51626,CAIXA ECON?MICA FEDERAL,12,2154.98
5235,202407,1,PR,51884,INTER,3,369.44
5236,202407,1,PR,10069,ITAU,27,2343.67
5237,202407,1,PR,52058,NUBANK,37,3532.24
5238,202407,1,PR,30379,SANTANDER,63,6253.52
5239,202407,1,RJ,49906,BB,3,459.87
5240,202407,1,RJ,30290,BMG,3,607.19
5241,202407,1,RJ,10045,BRADESCO,125,93302.74
5242,202407,1,RJ,31976,BRB,191,202050.06
5243,202407,1,RJ,49944,BTG PACTUAL,40,6026.72
5244,202407,1,RJ,52072,C6 BANK,1,204.45
5245,202407,1,RJ,51626,CAIXA ECON?MICA FEDERAL,12,2020.76
5246,202407,1,RJ,51884,INTER,18,2687.84
5247,202407,1,RJ,10069,ITAU,42,3529.55
5248,202407,1,RJ,52058,NUBANK,113,12490.47
5249,202407,1,RJ,30379,SANTANDER,255,19174.33
5250,202407,1,RN,49906,BB,1,201.85
5251,202407,1,RN,10045,BRADESCO,1,202.56
5252,202407,1,RN,31976,BRB,19,20083.96
5253,202407,1,RN,49944,BTG PACTUAL,9,1311.65
5254,202407,1,RN,51626,CAIXA ECON?MICA FEDERAL,1,201.41
5255,202407,1,RN,51884,INTER,1,127.14
5256,202407,1,RN,10069,ITAU,2,323.19
5257,202407,1,RN,52058,NUBANK,19,2108.37
5258,202407,1,RN,30379,SANTANDER,19,1310.86
5259,202407,1,RO,10045,BRADESCO,3,3156.53
5260,202407,1,RO,31976,BRB,5,10956.48
5261,202407,1,RO,49944,BTG PACTUAL,3,495.45
5262,202407,1,RO,52072,C6 BANK,1,201.44
5263,202407,1,RO,51626,CAIXA ECON?MICA FEDERAL,1,200.89
5264,202407,1,RO,2015588,CCLA DO CENTRO SUL RONDONIENSE,1,43.56
5265,202407,1,RO,10069,ITAU,2,271.66
5266,202407,1,RO,52058,NUBANK,5,606.44
5267,202407,1,RO,30379,SANTANDER,14,1495.99
5268,202407,1,RR,49944,BTG PACTUAL,1,149.54
5269,202407,1,RR,51884,INTER,2,397.54
5270,202407,1,RR,10069,ITAU,2,236.53
5271,202407,1,RR,52058,NUBANK,2,309.6
5272,202407,1,RR,30379,SANTANDER,3,340.89
5273,202407,1,RS,49906,BB,3,608.25
5274,202407,1,RS,30290,BMG,1,200.45
5275,202407,1,RS,10045,BRADESCO,4,7515.22
5276,202407,1,RS,31976,BRB,19,32275.49
5277,202407,1,RS,49944,BTG PACTUAL,31,4467.33
5278,202407,1,RS,52072,C6 BANK,2,315.69
5279,202407,1,RS,51626,CAIXA ECON?MICA FEDERAL,4,783.99
5280,202407,1,RS,51884,INTER,5,659.34
5281,202407,1,RS,10069,ITAU,11,924.6
5282,202407,1,RS,52058,NUBANK,45,4856.45
5283,202407,1,RS,30379,SANTANDER,82,5357.36
5284,202407,1,SC,49906,BB,2,174.22
5285,202407,1,SC,10045,BRADESCO,3,3566.32
5286,202407,1,SC,31976,BRB,11,11330.45
5287,202407,1,SC,49944,BTG PACTUAL,10,1579.91
5288,202407,1,SC,51626,CAIXA ECON?MICA FEDERAL,2,402.33
5289,202407,1,SC,51884,INTER,4,465.62
